precio;dist_centro;long;metros;planta;tipo_vivienda;n_banos;n_habitaciones;barrio;ciudad;renta_media_barrio_persona;ascensor;garaje;trastero
104000;2.3950666727350565;104000.0;40;236459.85382830625;173195.92741935485;1;1;197418.125;190057.55539568345;25654.0;1;1;1
189000;1.7291941963637063;254159.8992248062;110;274504.0;252778.02649006623;2;4;239080.5483870968;334480.57597816194;19221.0;1;0;0
100000;40.507184225958284;254159.8992248062;79;291211.22388059704;252778.02649006623;1;3;327772.18343195267;190057.55539568345;32596.0;1;0;0
199000;3.0737485106451934;282350.0;74;225398.6948051948;252778.02649006623;2;2;227430.84246575343;190057.55539568345;24575.0;1;1;1
329000;3.0737485106451934;282350.0;162;230998.28666666665;252778.02649006623;2;4;227430.84246575343;190057.55539568345;24575.0;0;0;0
115000;2.3337613644692494;254159.8992248062;73;262086.6534090909;252778.02649006623;1;3;274666.6666666667;334480.57597816194;11860.0;1;0;0
590000;1.3767802015735628;254159.8992248062;119;230998.28666666665;252778.02649006623;2;4;522040.97222222225;334480.57597816194;35702.0;1;1;1
280000;1.2976653555757571;254159.8992248062;91;291211.22388059704;252778.02649006623;2;3;219496.55172413794;334480.57597816194;16822.0;1;0;1
267800;2.1133734375860627;254159.8992248062;67;230998.28666666665;252778.02649006623;1;2;341987.5;334480.57597816194;24509.0;1;0;0
59000;1.690875333568663;254159.8992248062;54;262086.6534090909;252778.02649006623;1;2;104201.38888888889;190057.55539568345;18025.0;1;0;0
195000;0.4155688393608857;254159.8992248062;85;262086.6534090909;252778.02649006623;1;3;179383.33333333334;334480.57597816194;15108.0;1;0;0
99000;1.3647356395788912;254159.8992248062;63;283393.22222222225;252778.02649006623;1;3;114894.54545454546;190057.55539568345;17745.0;0;0;0
190000;4.117803862239821;254159.8992248062;79;283393.22222222225;252778.02649006623;1;3;268243.75;334480.57597816194;18853.0;0;0;0
132000;2.1463059160371074;254159.8992248062;61;236459.85382830625;252778.02649006623;1;2;239080.5483870968;334480.57597816194;19221.0;0;0;0
153000;1.7702223089233784;254159.8992248062;60;236459.85382830625;252778.02649006623;1;2;90312.65868263473;190057.55539568345;18614.0;1;0;0
205500;1.690875333568663;254159.8992248062;90;225398.6948051948;252778.02649006623;2;3;104201.38888888889;190057.55539568345;18025.0;1;1;0
387000;4.066042130799416;254159.8992248062;251;290345.9590643275;265952.5438596491;3;3;227430.84246575343;190057.55539568345;24575.0;0;1;1
366000;0.6252809194659239;254159.8992248062;80;291211.22388059704;275298.29411764705;2;2;182264.6875;334480.57597816194;14536.0;1;1;1
100000;1.373995489346706;254159.8992248062;61;283393.22222222225;252778.02649006623;1;3;114894.54545454546;190057.55539568345;17745.0;0;0;1
210000;1.772755975552078;254159.8992248062;93;236459.85382830625;252778.02649006623;2;4;239080.5483870968;334480.57597816194;19221.0;1;1;0
495000;11356.436164178891;254159.8992248062;152;283393.22222222225;252778.02649006623;2;4;319100.0;334480.57597816194;21113.0;1;0;0
150000;2.644584738695829;150000.0;70;283393.22222222225;252778.02649006623;2;2;176404.87931034484;190057.55539568345;17745.0;1;1;1
97000;1.2567745788870548;254159.8992248062;72;289652.5281385281;252778.02649006623;1;3;114894.54545454546;190057.55539568345;17745.0;1;0;1
189000;1.8631239643412048;254159.8992248062;110;225398.6948051948;252778.02649006623;2;4;239080.5483870968;334480.57597816194;19221.0;1;0;0
210000;1.5585429869313867;254159.8992248062;160;236459.85382830625;252778.02649006623;2;5;197418.125;190057.55539568345;25654.0;1;0;0
299000;3.0737485106451934;214600.0;121;283393.22222222225;252778.02649006623;2;3;227430.84246575343;190057.55539568345;24575.0;0;1;1
185000;1.334769256820154;254159.8992248062;70;230998.28666666665;252778.02649006623;1;2;311978.44736842107;334480.57597816194;16293.0;1;0;0
168000;7981.337808085263;168000.0;90;230998.28666666665;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;0;1
105950;1.7702223089233784;254159.8992248062;105;230998.28666666665;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;1;0;0
171535;1.2058896846694862;254159.8992248062;70;225398.6948051948;252778.02649006623;2;2;197418.125;190057.55539568345;25654.0;1;1;1
440000;0.8655119569531946;254159.8992248062;90;283393.22222222225;252778.02649006623;2;2;612584.0909090909;334480.57597816194;35944.0;1;0;0
233000;37.780970603324135;227000.0;69;225398.6948051948;173195.92741935485;1;1;327772.18343195267;190057.55539568345;32596.0;1;0;0
550000;0.8390268399247749;254159.8992248062;165;236459.85382830625;252778.02649006623;1;8;612584.0909090909;334480.57597816194;35944.0;1;0;0
201400;0.305122011107909;254159.8992248062;78;236459.85382830625;173195.92741935485;1;1;327772.18343195267;190057.55539568345;32596.0;1;1;1
119000;4.066042130799416;254159.8992248062;70;230998.28666666665;252778.02649006623;1;2;227430.84246575343;190057.55539568345;24575.0;1;0;0
213900;8858.027780382601;254159.8992248062;90;236459.85382830625;252778.02649006623;2;3;166590.6976744186;334480.57597816194;15431.0;1;1;1
259000;0.4354141220827078;254159.8992248062;90;283393.22222222225;252778.02649006623;2;2;281037.2549019608;334480.57597816194;18625.0;1;1;1
290000;4.484605526759685;290000.0;145;290345.9590643275;265952.5438596491;2;3;166590.6976744186;334480.57597816194;15431.0;0;1;0
180000;9132.082276605019;254159.8992248062;53;225398.6948051948;252778.02649006623;1;2;216421.05263157896;334480.57597816194;19404.0;1;0;0
225000;1.468185691904577;254159.8992248062;80;225398.6948051948;252778.02649006623;1;3;318473.3333333333;334480.57597816194;21511.0;1;0;0
450000;0.8655119569531946;254159.8992248062;100;289652.5281385281;252778.02649006623;2;3;522040.97222222225;334480.57597816194;35702.0;1;1;0
168000;2.992231227871702;254159.8992248062;256;290345.9590643275;265952.5438596491;2;4;104201.38888888889;190057.55539568345;18025.0;0;1;0
640000;0.6557274665487234;254159.8992248062;150;291211.22388059704;252778.02649006623;3;4;522040.97222222225;334480.57597816194;35702.0;1;0;0
310000;1.6525553817100749;254159.8992248062;86;274504.0;252778.02649006623;2;3;522040.97222222225;334480.57597816194;35702.0;1;0;0
123600;0.305122011107909;254159.8992248062;76;230998.28666666665;252778.02649006623;1;3;293246.6666666667;190057.55539568345;25834.0;1;0;0
299000;0.7804589339889864;254159.8992248062;91;236459.85382830625;252778.02649006623;2;3;238646.66666666666;190057.55539568345;25912.0;1;1;1
435000;0.1311281544623969;254159.8992248062;94;262086.6534090909;275298.29411764705;2;2;327772.18343195267;190057.55539568345;32596.0;1;0;0
95500;1.7702223089233784;254159.8992248062;80;289652.5281385281;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;1;0;0
290500;0.354144721525366;254159.8992248062;94;262086.6534090909;252778.02649006623;2;3;256438.88888888888;334480.57597816194;18304.0;1;1;1
385000;1.3767802015735628;254159.8992248062;82;262086.6534090909;252778.02649006623;2;3;522040.97222222225;334480.57597816194;35702.0;1;1;1
262000;1.3767802015735628;254159.8992248062;71;236459.85382830625;252778.02649006623;1;2;522040.97222222225;334480.57597816194;35702.0;1;0;0
628000;0.8655119569531946;254159.8992248062;172;225398.6948051948;252778.02649006623;3;4;612584.0909090909;334480.57597816194;35944.0;1;0;0
180000;0.4155688393608857;254159.8992248062;79;230998.28666666665;252778.02649006623;1;3;197142.3076923077;334480.57597816194;17409.0;1;0;1
170000;1.4082756265997247;254159.8992248062;78;289652.5281385281;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
790000;1.5886855941946274;254159.8992248062;202;236459.85382830625;252778.02649006623;4;5;522040.97222222225;334480.57597816194;35702.0;1;0;0
497000;1.3752699475829404;254159.8992248062;82;291211.22388059704;252778.02649006623;2;3;522040.97222222225;334480.57597816194;35702.0;1;0;0
183000;1.3372197824791925;254159.8992248062;73;262086.6534090909;252778.02649006623;1;3;197142.3076923077;334480.57597816194;17409.0;1;0;0
128000;1.6432391096150405;254159.8992248062;118;225398.6948051948;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
320000;0.4354141220827078;254159.8992248062;120;236459.85382830625;252778.02649006623;2;5;282493.75;334480.57597816194;22492.0;1;0;0
194000;1.0447316863442746;254159.8992248062;86;225398.6948051948;252778.02649006623;1;2;239104.6;334480.57597816194;18667.0;1;0;0
175000;1.7916738663439518;254159.8992248062;70;236459.85382830625;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
97300;2.1054075656882167;254159.8992248062;106;236459.85382830625;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;1;1
166000;40.507184225958284;254159.8992248062;110;225398.6948051948;252778.02649006623;1;3;238646.66666666666;190057.55539568345;25912.0;1;0;0
130000;1.394585892406357;254159.8992248062;158;230998.28666666665;252778.02649006623;2;4;168983.80555555556;190057.55539568345;24683.0;1;0;0
198000;0.305122011107909;254159.8992248062;114;289652.5281385281;252778.02649006623;2;3;114894.54545454546;190057.55539568345;17745.0;1;0;0
700000;0.7013216022532431;700000.0;330;236459.85382830625;252778.02649006623;3;6;197418.125;190057.55539568345;25654.0;1;0;1
110000;1.5585429869313867;254159.8992248062;67;225398.6948051948;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;0;1
325000;0.4545516708109749;325000.0;226;236459.85382830625;252778.02649006623;2;6;327772.18343195267;190057.55539568345;32596.0;1;0;0
413000;2.5700325576959417;254159.8992248062;103;283393.22222222225;252778.02649006623;2;3;380916.2162162162;334480.57597816194;23759.0;1;1;1
460000;0.5358355098404837;254159.8992248062;89;291211.22388059704;252778.02649006623;2;3;612584.0909090909;334480.57597816194;35944.0;1;0;0
368000;1.814952753076628;254159.8992248062;79;289652.5281385281;252778.02649006623;2;2;341987.5;334480.57597816194;24509.0;1;0;0
440000;1.0447316863442746;254159.8992248062;120;225398.6948051948;252778.02649006623;2;3;239104.6;334480.57597816194;18667.0;1;0;0
55000;1.749692651889314;254159.8992248062;73;230998.28666666665;252778.02649006623;1;3;111267.36956521739;190057.55539568345;19.537;0;0;0
399000;4.6440810573549;254159.8992248062;320;290345.9590643275;371941.38;4;4;227430.84246575343;190057.55539568345;24575.0;1;1;0
208000;1.3372197824791925;254159.8992248062;79;225398.6948051948;252778.02649006623;2;3;197142.3076923077;334480.57597816194;17409.0;1;0;0
240000;0.7013216022532431;254159.8992248062;60;274504.0;173195.92741935485;1;1;197418.125;190057.55539568345;25654.0;1;1;0
640600;0.0;254159.8992248062;110;236459.85382830625;252778.02649006623;2;3;288867.7966101695;334480.57597816194;19921.0;1;0;0
299000;3.4662275928939774;254159.8992248062;100;225398.6948051948;252778.02649006623;2;3;319100.0;334480.57597816194;21113.0;1;1;0
128000;1.985974949929936;254159.8992248062;58;230998.28666666665;252778.02649006623;1;2;311978.44736842107;334480.57597816194;16293.0;1;0;0
239452;3.818033548333328;239452.0;120;290345.9590643275;265952.5438596491;3;4;227430.84246575343;190057.55539568345;24575.0;0;1;0
295000;2.1133734375860627;254159.8992248062;110;262086.6534090909;252778.02649006623;2;3;341987.5;334480.57597816194;24509.0;1;1;1
357000;0.3250256280376426;254159.8992248062;162;230998.28666666665;252778.02649006623;2;3;327772.18343195267;190057.55539568345;32596.0;0;0;0
369000;0.1755544446825263;358666.6666666667;97;262086.6534090909;252778.02649006623;2;2;327772.18343195267;190057.55539568345;32596.0;1;1;1
74000;6.365017754481327;254159.8992248062;86;225398.6948051948;252778.02649006623;1;3;111267.36956521739;190057.55539568345;19.537;0;0;0
146000;2.7034647747132463;254159.8992248062;60;289652.5281385281;252778.02649006623;1;2;225700.0;334480.57597816194;14718.0;1;0;0
170000;1.5585429869313867;254159.8992248062;77;291211.22388059704;252778.02649006623;1;2;197418.125;190057.55539568345;25654.0;1;0;0
133000;3.002687692374605;254159.8992248062;98;291211.22388059704;252778.02649006623;1;2;249431.80327868852;190057.55539568345;28580.0;1;1;0
305000;50.61565946962365;305000.0;181;225398.6948051948;252778.02649006623;3;5;238646.66666666666;190057.55539568345;25912.0;1;1;1
92000;1.2638236558193576;254159.8992248062;78;262086.6534090909;252778.02649006623;1;3;114894.54545454546;190057.55539568345;17745.0;1;0;0
665000;1.0247700984591042;254159.8992248062;116;262086.6534090909;252778.02649006623;2;2;612584.0909090909;334480.57597816194;35944.0;1;1;1
62000;1.749692651889314;254159.8992248062;59;230998.28666666665;252778.02649006623;1;3;111267.36956521739;190057.55539568345;19.537;1;0;0
185000;1.5734490933965275;254159.8992248062;108;289652.5281385281;252778.02649006623;2;4;104201.38888888889;190057.55539568345;18025.0;1;0;0
440000;1.3734412714623714;254159.8992248062;102;283393.22222222225;252778.02649006623;1;3;522040.97222222225;334480.57597816194;35702.0;1;0;0
549000;320.72943850909274;254159.8992248062;130;236459.85382830625;252778.02649006623;2;4;612584.0909090909;334480.57597816194;35944.0;1;0;0
82000;1.7702223089233784;254159.8992248062;86;225398.6948051948;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;0;1;0
73500;1.4390105948479344;254159.8992248062;90;230998.28666666665;252778.02649006623;2;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
64000;1.7702223089233784;254159.8992248062;68;225398.6948051948;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;0;0;0
54400;1.5734490933965275;54400.0;65;262086.6534090909;252778.02649006623;1;3;137694.44444444444;190057.55539568345;19662.0;0;0;0
599000;0.679794962864345;599000.0;302;291211.22388059704;421922.0689655172;3;5;238646.66666666666;190057.55539568345;25912.0;1;1;1
125000;2.992231227871702;254159.8992248062;99;236459.85382830625;252778.02649006623;2;3;104201.38888888889;190057.55539568345;18025.0;1;1;1
249000;0.354144721525366;254159.8992248062;65;236459.85382830625;252778.02649006623;1;2;256438.88888888888;334480.57597816194;18304.0;1;1;1
46000;1.6432391096150405;254159.8992248062;74;262086.6534090909;252778.02649006623;1;2;104201.38888888889;190057.55539568345;18025.0;0;0;0
125000;1.352942471076898;254159.8992248062;80;236459.85382830625;252778.02649006623;1;3;129751.72413793103;190057.55539568345;19662.0;1;0;0
320000;1.0662821648869354;254159.8992248062;82;274504.0;252778.02649006623;1;3;522040.97222222225;334480.57597816194;35702.0;1;0;0
149900;1.3178039667381385;254159.8992248062;82;262086.6534090909;252778.02649006623;1;3;239104.6;334480.57597816194;18667.0;0;0;0
145000;2.7034647747132463;254159.8992248062;61;230998.28666666665;252778.02649006623;1;2;225700.0;334480.57597816194;14718.0;1;0;0
160000;0.7629151808806309;254159.8992248062;86;230998.28666666665;252778.02649006623;1;2;164493.75;334480.57597816194;16434.0;1;0;0
119900;1.394585892406357;254159.8992248062;98;225398.6948051948;252778.02649006623;1;3;168983.80555555556;190057.55539568345;24683.0;0;1;0
360000;0.4196811360257195;254159.8992248062;160;291211.22388059704;252778.02649006623;2;5;293246.6666666667;190057.55539568345;25834.0;1;0;0
69900;1.6003637288470909;69900.0;79;262086.6534090909;275298.29411764705;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;1
279000;4.94676493141619;312000.0;126;225398.6948051948;252778.02649006623;2;4;227430.84246575343;190057.55539568345;24575.0;0;1;1
460000;1.468185691904577;254159.8992248062;85;236459.85382830625;252778.02649006623;2;2;318473.3333333333;334480.57597816194;21511.0;1;1;1
388000;0.1311281544623969;254159.8992248062;81;262086.6534090909;275298.29411764705;2;2;327772.18343195267;190057.55539568345;32596.0;1;1;0
259000;13.480897639194152;254159.8992248062;112;262086.6534090909;252778.02649006623;2;4;281037.2549019608;334480.57597816194;18625.0;1;0;0
137000;1.154026963921828;137000.0;58;230998.28666666665;252778.02649006623;1;2;219496.55172413794;334480.57597816194;16822.0;0;0;0
395000;1.3476538031525058;254159.8992248062;88;291211.22388059704;252778.02649006623;1;3;612584.0909090909;334480.57597816194;35944.0;1;0;0
599000;0.679794962864345;599000.0;240;291211.22388059704;252778.02649006623;3;5;238646.66666666666;190057.55539568345;25912.0;1;1;1
370000;0.679794962864345;254159.8992248062;218;283393.22222222225;252778.02649006623;3;6;238646.66666666666;190057.55539568345;25912.0;1;0;0
309000;3.0737485106451934;282350.0;234;283393.22222222225;252778.02649006623;3;4;227430.84246575343;190057.55539568345;24575.0;1;1;1
128000;0.0;254159.8992248062;59;289652.5281385281;173195.92741935485;1;1;288867.7966101695;334480.57597816194;19921.0;0;0;0
181000;0.3250256280376426;269000.0;74;230998.28666666665;173195.92741935485;1;1;327772.18343195267;190057.55539568345;32596.0;1;0;0
69000;2.1054075656882167;254159.8992248062;80;262086.6534090909;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;1
290000;3.3788896419100505;254159.8992248062;89;291211.22388059704;252778.02649006623;2;3;319100.0;334480.57597816194;21113.0;1;1;0
220000;11356.436164178891;254159.8992248062;87;225398.6948051948;252778.02649006623;1;3;380916.2162162162;334480.57597816194;23759.0;1;0;0
127900;2.157260322518087;254159.8992248062;89;225398.6948051948;252778.02649006623;1;3;170424.95833333334;190057.55539568345;19537.0;1;1;0
110000;1.3810744903280052;110000.0;89;291211.22388059704;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;0;0
49990;2.6510724560599126;254159.8992248062;72;262086.6534090909;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;0;0;0
125000;1.063120045105393;254159.8992248062;50;230998.28666666665;252778.02649006623;1;2;166566.66666666666;334480.57597816194;16549.0;1;0;0
180000;0.0;254159.8992248062;100;283393.22222222225;252778.02649006623;1;3;288867.7966101695;334480.57597816194;19921.0;0;0;1
192200;0.0;254159.8992248062;74;283393.22222222225;252778.02649006623;1;2;288867.7966101695;334480.57597816194;19921.0;0;0;0
119000;14.505634455077224;254159.8992248062;134;225398.6948051948;252778.02649006623;2;3;111267.36956521739;190057.55539568345;19.537;1;1;1
135000;1.6839276742755482;254159.8992248062;135;225398.6948051948;252778.02649006623;2;6;90312.65868263473;190057.55539568345;18614.0;0;0;0
205000;1.668791587458529;254159.8992248062;111;230998.28666666665;252778.02649006623;2;3;197418.125;190057.55539568345;25654.0;1;1;0
190000;0.9187182514863032;254159.8992248062;145;236459.85382830625;252778.02649006623;2;4;191365.7;190057.55539568345;24683.0;1;1;0
495000;0.305122011107909;254159.8992248062;150;291211.22388059704;252778.02649006623;1;3;327772.18343195267;190057.55539568345;32596.0;1;0;0
89000;1.7702223089233784;254159.8992248062;88;236459.85382830625;252778.02649006623;2;3;90312.65868263473;190057.55539568345;18614.0;1;0;0
208000;37.780970603324135;227000.0;64;236459.85382830625;173195.92741935485;1;1;327772.18343195267;190057.55539568345;32596.0;1;0;0
224000;8858.027780382601;254159.8992248062;80;230998.28666666665;252778.02649006623;2;3;197142.3076923077;334480.57597816194;17409.0;1;1;1
127500;3.4880843059770705;254159.8992248062;97;289652.5281385281;275298.29411764705;1;2;227430.84246575343;190057.55539568345;24575.0;1;1;0
262000;1.0662821648869354;254159.8992248062;71;236459.85382830625;252778.02649006623;1;2;522040.97222222225;334480.57597816194;35702.0;1;0;0
335000;1.1267464130196485;254159.8992248062;95;230998.28666666665;252778.02649006623;2;3;219496.55172413794;334480.57597816194;16822.0;1;1;0
197000;2.836893012739394;254159.8992248062;65;236459.85382830625;275298.29411764705;1;2;228166.66666666666;334480.57597816194;16783.0;0;0;0
141600;1.749692651889314;254159.8992248062;74;283393.22222222225;252778.02649006623;1;2;111267.36956521739;190057.55539568345;19.537;1;1;1
480000;1.3752699475829404;254159.8992248062;112;225398.6948051948;252778.02649006623;2;5;522040.97222222225;334480.57597816194;35702.0;1;0;0
109000;2.992231227871702;254159.8992248062;87;236459.85382830625;252778.02649006623;2;3;104201.38888888889;190057.55539568345;18025.0;1;1;1
267800;2.1133734375860627;254159.8992248062;62;230998.28666666665;252778.02649006623;1;3;341987.5;334480.57597816194;24509.0;1;0;0
166000;0.540478477326018;254159.8992248062;68;262086.6534090909;252778.02649006623;1;2;293246.6666666667;190057.55539568345;25834.0;1;0;0
243093;1.2058896846694862;243093.0;82;283393.22222222225;252778.02649006623;2;3;176404.87931034484;190057.55539568345;17745.0;1;1;0
250000;0.8142402607754502;254159.8992248062;100;262086.6534090909;252778.02649006623;2;4;293246.6666666667;190057.55539568345;25834.0;1;0;0
330000;0.6605007349311217;330000.0;128;289652.5281385281;252778.02649006623;2;4;327772.18343195267;190057.55539568345;32596.0;1;1;0
190000;1.050294273693769;254159.8992248062;100;262086.6534090909;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
189000;1.394585892406357;254159.8992248062;84;236459.85382830625;252778.02649006623;2;3;168983.80555555556;190057.55539568345;24683.0;1;0;1
712000;0.8553773530415438;254159.8992248062;147;291211.22388059704;252778.02649006623;2;4;612584.0909090909;334480.57597816194;35944.0;1;0;0
310800;1.468185691904577;254159.8992248062;73;262086.6534090909;252778.02649006623;2;2;318473.3333333333;334480.57597816194;21511.0;1;1;0
189900;1.0825237759915096;254159.8992248062;100;225398.6948051948;252778.02649006623;1;4;129751.72413793103;190057.55539568345;19662.0;0;1;1
415000;0.43434372761246426;254159.8992248062;208;236459.85382830625;252778.02649006623;2;7;327772.18343195267;190057.55539568345;32596.0;1;1;1
289000;0.354144721525366;254159.8992248062;98;225398.6948051948;252778.02649006623;2;3;256438.88888888888;334480.57597816194;18304.0;1;1;1
255000;0.8260522189420613;254159.8992248062;88;236459.85382830625;252778.02649006623;2;3;219496.55172413794;334480.57597816194;16822.0;1;1;0
176000;1.0620893326415592;176000.0;125;289652.5281385281;252778.02649006623;2;3;191365.7;190057.55539568345;24683.0;1;1;1
153000;2.426973978190066;254159.8992248062;108;230998.28666666665;252778.02649006623;2;3;90312.65868263473;190057.55539568345;18614.0;1;1;1
650000;1.3767802015735628;254159.8992248062;137;225398.6948051948;252778.02649006623;3;4;522040.97222222225;334480.57597816194;35702.0;1;0;0
105950;1.7702223089233784;254159.8992248062;89;230998.28666666665;252778.02649006623;1;3;90312.65868263473;190057.55539568345;18614.0;1;0;0
125000;1.1083848878492242;254159.8992248062;75;225398.6948051948;252778.02649006623;1;3;256438.88888888888;334480.57597816194;18304.0;0;0;0
137000;38.64351035302463;254159.8992248062;74;283393.22222222225;252778.02649006623;1;3;225700.0;334480.57597816194;14718.0;1;0;0
78990;1.5773346470909158;254159.8992248062;62;230998.28666666665;252778.02649006623;1;3;168983.80555555556;190057.55539568345;24683.0;0;0;1
216000;0.9667765841616256;216000.0;76;291211.22388059704;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;1;1
145000;1.2058896846694862;145000.0;68;225398.6948051948;173195.92741935485;1;1;176404.87931034484;190057.55539568345;17745.0;1;1;1
150000;1.050294273693769;254159.8992248062;60;225398.6948051948;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
289900;1.8631239643412048;254159.8992248062;95;262086.6534090909;252778.02649006623;1;2;141263.63636363635;334480.57597816194;11756.0;1;1;1
850000;1.3214172968127416;254159.8992248062;210;289652.5281385281;252778.02649006623;4;4;612584.0909090909;334480.57597816194;35944.0;1;0;0
215000;1.2976653555757571;254159.8992248062;71;236459.85382830625;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
133000;1.11247620957799;133000.0;87;291211.22388059704;252778.02649006623;1;3;114894.54545454546;190057.55539568345;17745.0;1;0;0
299000;3.0737485106451934;282350.0;140;230998.28666666665;252778.02649006623;2;3;227430.84246575343;190057.55539568345;24575.0;0;0;0
169900;11168.301477807307;254159.8992248062;88;291211.22388059704;252778.02649006623;1;3;166590.6976744186;334480.57597816194;15431.0;1;0;0
169000;3.45049436415681;254159.8992248062;162;225398.6948051948;252778.02649006623;2;3;249431.80327868852;190057.55539568345;28580.0;1;1;1
159000;0.0;254159.8992248062;65;236459.85382830625;252778.02649006623;1;2;288867.7966101695;334480.57597816194;19921.0;0;0;0
147000;1.3372197824791925;254159.8992248062;58;236459.85382830625;252778.02649006623;1;2;197142.3076923077;334480.57597816194;17409.0;1;0;0
99000;1.5255659496394427;254159.8992248062;79;225398.6948051948;252778.02649006623;1;3;111267.36956521739;190057.55539568345;19.537;1;0;0
104900;1.690875333568663;254159.8992248062;104;236459.85382830625;252778.02649006623;1;3;104201.38888888889;190057.55539568345;18025.0;1;1;0
335000;1.1267464130196485;254159.8992248062;95;230998.28666666665;252778.02649006623;2;3;239080.5483870968;334480.57597816194;19221.0;1;1;0
480000;0.305122011107909;254159.8992248062;131;230998.28666666665;252778.02649006623;2;3;327772.18343195267;190057.55539568345;32596.0;1;1;1
107000;1.838452235342848;107000.0;102;236459.85382830625;252778.02649006623;1;4;90312.65868263473;190057.55539568345;18614.0;1;1;0
750000;1.5076407502899911;254159.8992248062;110;230998.28666666665;252778.02649006623;2;2;909090.9090909091;334480.57597816194;35207.0;1;1;1
145000;1.5585429869313867;254159.8992248062;94;225398.6948051948;252778.02649006623;1;4;197418.125;190057.55539568345;25654.0;1;0;0
234000;5.162043268311772;254159.8992248062;110;225398.6948051948;252778.02649006623;2;3;227430.84246575343;190057.55539568345;24575.0;1;1;1
149000;1.5744807465338335;254159.8992248062;115;289652.5281385281;252778.02649006623;1;2;197418.125;190057.55539568345;25654.0;1;1;0
680000;1.3767802015735628;254159.8992248062;138;225398.6948051948;252778.02649006623;2;3;522040.97222222225;334480.57597816194;35702.0;1;0;0
390000;0.8390268399247749;254159.8992248062;129;289652.5281385281;252778.02649006623;1;3;612584.0909090909;334480.57597816194;35944.0;0;0;0
295000;0.9221710793681354;295000.0;159;225398.6948051948;252778.02649006623;2;5;191365.7;190057.55539568345;24683.0;1;1;1
850000;1.1855351860380672;254159.8992248062;138;289652.5281385281;421922.0689655172;3;3;525095.0;334480.57597816194;29160.0;1;1;0
600000;1.021944686878128;254159.8992248062;130;236459.85382830625;252778.02649006623;2;3;525095.0;334480.57597816194;29160.0;1;1;1
385000;1.0447316863442746;254159.8992248062;122;225398.6948051948;252778.02649006623;3;4;239104.6;334480.57597816194;18667.0;1;0;0
335000;1.1083848878492242;254159.8992248062;96;225398.6948051948;252778.02649006623;2;3;239080.5483870968;334480.57597816194;19221.0;1;1;0
259000;1.2153671689766596;216500.0;100;230998.28666666665;252778.02649006623;2;3;191365.7;190057.55539568345;24683.0;1;1;1
475000;1.803311665777134;475000.0;100;225398.6948051948;252778.02649006623;2;2;525095.0;334480.57597816194;29160.0;1;1;0
350000;2.1133734375860627;254159.8992248062;98;262086.6534090909;252778.02649006623;2;3;341987.5;334480.57597816194;24509.0;1;1;1
139000;2.1463059160371074;254159.8992248062;60;262086.6534090909;252778.02649006623;1;3;141263.63636363635;334480.57597816194;11756.0;1;0;0
375000;0.8456509158055994;254159.8992248062;140;230998.28666666665;252778.02649006623;2;4;421456.0;334480.57597816194;35944.0;1;0;1
189000;2.1463059160371074;254159.8992248062;110;274504.0;252778.02649006623;2;4;141263.63636363635;334480.57597816194;11756.0;1;0;0
125000;0.7013216022532431;125000.0;83;225398.6948051948;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;0;0
750000;1.7230416136071187;254159.8992248062;105;230998.28666666665;252778.02649006623;2;2;909090.9090909091;334480.57597816194;35207.0;1;1;1
90000;1.5709970196267369;90000.0;73;283393.22222222225;252778.02649006623;1;3;114894.54545454546;190057.55539568345;17745.0;1;0;0
299000;0.679794962864345;254159.8992248062;91;236459.85382830625;252778.02649006623;2;3;238646.66666666666;190057.55539568345;25912.0;1;1;1
75000;1.2978947167667585;254159.8992248062;87;236459.85382830625;252778.02649006623;1;3;137694.44444444444;190057.55539568345;19662.0;0;0;0
135000;2.348487960816308;135000.0;105;236459.85382830625;252778.02649006623;1;3;197418.125;190057.55539568345;25654.0;1;0;0
225000;0.8260522189420613;254159.8992248062;70;291211.22388059704;252778.02649006623;1;3;219496.55172413794;334480.57597816194;16822.0;1;0;0
